Epoch,p95_us,p99_us,avg_us,runtime_ms,throughput_ops_sec,Operations,value_mean_bytes,value_p50_bytes,value_p90_bytes,value_p95_bytes,value_p99_bytes,value_max_bytes,value_pct_gt_128k,value_pct_gt_256k,sample_n,sample_latency_p50_us,sample_latency_p95_us,sample_latency_p99_us,sample_key_p50_bytes,sample_key_p95_bytes,sample_key_p99_bytes,sample_key_max_bytes,sample_pct_gt_128k,sample_pct_gt_256k,sample_key_latency_spearman,sample_key_latency_pearson,sample_query_execute_us_mean,sample_query_execute_us_p95,sample_resultset_next_us_mean,sample_resultset_next_us_p95,sample_json_fetch_us_mean,sample_json_fetch_us_p95,sample_json_parse_us_mean,sample_json_parse_us_p95,sample_value_join_us_mean,sample_value_join_us_p95,slow_n,slow_rate_pct,slow_latency_p50_us,slow_latency_p95_us,slow_latency_p99_us,slow_key_p50_bytes,slow_key_p95_bytes,slow_key_p99_bytes,slow_pct_gt_128k,slow_pct_gt_256k,slow_key_latency_spearman,slow_key_latency_pearson,slow_query_execute_us_mean,slow_query_execute_us_p50,slow_query_execute_us_p95,slow_query_execute_us_share_mean,slow_resultset_next_us_mean,slow_resultset_next_us_p50,slow_resultset_next_us_p95,slow_resultset_next_us_share_mean,slow_json_fetch_us_mean,slow_json_fetch_us_p50,slow_json_fetch_us_p95,slow_json_fetch_us_share_mean,slow_json_parse_us_mean,slow_json_parse_us_p50,slow_json_parse_us_p95,slow_json_parse_us_share_mean,slow_value_join_us_mean,slow_value_join_us_p50,slow_value_join_us_p95,slow_value_join_us_share_mean,duration_avg-run_s,duration_clean-run_s,duration_extend_s,duration_load_s,duration_reference_s,duration_run_s,duration_vacuum_s,pg_run_samples,run_wait_io_mean,run_wait_io_max,run_wait_lwlock_mean,run_wait_client_mean,run_active_backends_mean,run_toast_total_bytes,run_delta_blks_read,run_delta_blks_hit,run_delta_tup_returned,run_delta_tup_fetched,run_delta_temp_bytes,run_delta_checkpoints_timed_x,run_delta_checkpoints_req_x,run_delta_buffers_checkpoint_x,run_delta_buffers_clean_x,run_delta_buffers_backend_x,run_delta_buffers_alloc_x,run_delta_checkpoint_write_time_x,run_delta_checkpoint_sync_time_x,run_delta_wal_bytes_x,run_delta_wal_records_x,run_delta_wal_buffers_full,os_run_samples,run_os_postgres_cpu_pct_mean,run_os_postgres_cpu_pct_max,run_os_postgres_rss_kb_mean,run_os_postgres_rss_kb_max,run_os_mem_available_kb_mean,run_os_mem_available_kb_max,run_os_mem_dirty_kb_mean,run_os_mem_dirty_kb_max,run_os_mem_writeback_kb_mean,run_os_mem_writeback_kb_max,run_os_disk_reads_s_mean,run_os_disk_reads_s_max,run_os_disk_writes_s_mean,run_os_disk_writes_s_max,run_os_disk_read_kb_s_mean,run_os_disk_read_kb_s_max,run_os_disk_write_kb_s_mean,run_os_disk_write_kb_s_max,run_os_disk_await_ms_mean,run_os_disk_await_ms_max,run_os_disk_aqu_sz_mean,run_os_disk_aqu_sz_max,run_os_disk_util_pct_mean,run_os_disk_util_pct_max,avg-run_delta_checkpoints_timed,clean-run_delta_checkpoints_timed,extend_delta_checkpoints_timed,load_delta_checkpoints_timed,reference_delta_checkpoints_timed,run_delta_checkpoints_timed_y,vacuum_delta_checkpoints_timed,avg-run_delta_checkpoints_req,clean-run_delta_checkpoints_req,extend_delta_checkpoints_req,load_delta_checkpoints_req,reference_delta_checkpoints_req,run_delta_checkpoints_req_y,vacuum_delta_checkpoints_req,avg-run_delta_checkpoint_write_time,clean-run_delta_checkpoint_write_time,extend_delta_checkpoint_write_time,load_delta_checkpoint_write_time,reference_delta_checkpoint_write_time,run_delta_checkpoint_write_time_y,vacuum_delta_checkpoint_write_time,avg-run_delta_checkpoint_sync_time,clean-run_delta_checkpoint_sync_time,extend_delta_checkpoint_sync_time,load_delta_checkpoint_sync_time,reference_delta_checkpoint_sync_time,run_delta_checkpoint_sync_time_y,vacuum_delta_checkpoint_sync_time,avg-run_delta_buffers_checkpoint,clean-run_delta_buffers_checkpoint,extend_delta_buffers_checkpoint,load_delta_buffers_checkpoint,reference_delta_buffers_checkpoint,run_delta_buffers_checkpoint_y,vacuum_delta_buffers_checkpoint,avg-run_delta_buffers_clean,clean-run_delta_buffers_clean,extend_delta_buffers_clean,load_delta_buffers_clean,reference_delta_buffers_clean,run_delta_buffers_clean_y,vacuum_delta_buffers_clean,avg-run_delta_buffers_backend,clean-run_delta_buffers_backend,extend_delta_buffers_backend,load_delta_buffers_backend,reference_delta_buffers_backend,run_delta_buffers_backend_y,vacuum_delta_buffers_backend,avg-run_delta_buffers_alloc,clean-run_delta_buffers_alloc,extend_delta_buffers_alloc,load_delta_buffers_alloc,reference_delta_buffers_alloc,run_delta_buffers_alloc_y,vacuum_delta_buffers_alloc,avg-run_delta_wal_bytes,clean-run_delta_wal_bytes,extend_delta_wal_bytes,load_delta_wal_bytes,reference_delta_wal_bytes,run_delta_wal_bytes_y,vacuum_delta_wal_bytes,avg-run_delta_wal_records,clean-run_delta_wal_records,extend_delta_wal_records,load_delta_wal_records,reference_delta_wal_records,run_delta_wal_records_y,vacuum_delta_wal_records,vacuum_progress_samples,vacuum_toast_samples,vacuum_heap_blks_total_max,vacuum_heap_blks_scanned_max,vacuum_heap_blks_vacuumed_max,vacuum_index_vacuum_count_max,vacuum_dead_tuples_max,vacuum_phase_share_scanning_heap,vacuum_phase_share_vacuuming_heap,vacuum_phase_share_initializing,vacuum_phase_share_vacuuming_indexes,vacuum_phase_share_truncating_heap,vacuum_phase_share_cleaning_up_indexes,is_peak
45,761,1555,504.25062,51021,1959.9772642637345,100000,46000.0,31100.0,50800.0,68704.99999999993,153605.00000000012,17150900,1.37,0.59,1000,374.0,937.4999999999995,2518.1099999999897,33561.5,103267.04999999997,264208.49999999796,9334515,2.5,1.0,0.8363473312552991,0.9943435120122831,360.733,490.0999999999999,0.003,0.0,6.818,11.049999999999955,236.633,396.0,26.355,37.0,2685,2.685,1325.0,14679.199999999986,60287.9599999992,140003.0,1683617.0,5782780.959999691,56.08938547486033,21.34078212290503,0.7445427024019239,0.9932539456098938,2278.411545623836,712.0,7282.5999999999885,0.5335165055588308,0.07225325884543761,0.0,1.0,1.6918939095307695e-05,78.31098696461825,16.0,302.7999999999997,0.018337426437499346,1672.56052141527,546.0,6122.599999999993,0.39164945702415044,231.3534450651769,56.0,698.1999999999989,0.054174094139070185,47.543,49.658,487.765,,5.458,51.368,140.75,38,0.0,0,0.0,0.47368421052631576,0.42105263157894735,12773277696,697,5533172,2938320,2924256,0,0,0,492,24500,0,697,0,0,50,1,0,38,50.310810810810814,52.5,3089734.7027027025,3264496.0,10758695.578947369,11030344,568835.1578947369,904440,495.2631578947368,4488,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,33.0,,0.0,0.0,1.0,29979.0,0.0,405306.0,,0.0,0.0,47065.0,3091.0,0.0,35098.0,,0.0,0.0,8583.0,63.0,0.0,2627984.0,,53.0,505.0,407905.0,0.0,0.0,5587.0,,2700.0,25200.0,19805.0,0.0,0.0,849143.0,,0.0,0.0,1394514.0,2.0,832.0,1709973.0,,1666.0,697.0,5301.0,3304645.0,50.0,17737445784.0,,0.0,50.0,875697554.0,55622.0,1.0,20203391.0,,0.0,1.0,4549162.0,137.0,136.0,1501914.0,1501914.0,1452396.0,1.0,5745721.0,0.25547445255474455,0.6934306569343066,,0.051094890510948905,,,False
46,800,1863,524.80944,53074,1884.161736443456,100000,47000.0,31700.0,51900.0,70200.0,157400.0,17536400,1.39,0.6,1000,381.0,768.2999999999997,1388.1299999999999,34187.0,74159.49999999993,149673.42999999996,9541958,1.4000000000000001,0.5,0.817282125207443,0.9986220960718752,315.288,426.0,0.015,0.0,5.291,8.0,203.069,309.0999999999999,20.718,29.049999999999955,3059,3.0589999999999997,1347.0,13470.899999999998,51384.84000000029,133121.0,1600546.0,4885113.200000084,52.10853220006538,20.79110820529585,0.6814323622245989,0.9917126933648798,2318.3488067996077,812.0,6725.299999999999,0.5428426627671681,0.06864988558352403,0.0,1.0,1.6074408898057936e-05,74.80549199084668,15.0,280.0,0.017515747562583794,1640.2013729977116,532.0,5711.999999999999,0.38405406390143965,227.90192873488067,53.0,679.6999999999994,0.05336336339094707,49.525,50.604,496.076,,5.782,53.417,138.576,40,0.0,0,0.0,0.375,0.6,13138731008,5614,5676331,3079474,3065592,0,0,0,521,25900,0,5614,0,0,50,1,0,40,49.41794871794871,51.6,3311149.5384615385,3496324.0,10723547.0,11042668,490928.5,1011692,341.9,4008,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,34.0,,0.0,0.0,1.0,0.0,0.0,417580.0,,0.0,0.0,77399.0,0.0,0.0,35096.0,,0.0,0.0,8737.0,0.0,0.0,2685928.0,,57.0,527.0,270282.0,0.0,0.0,8081.0,,2800.0,26200.0,36410.0,0.0,0.0,834681.0,,0.0,0.0,1442815.0,3.0,167.0,1744480.0,,1666.0,5614.0,6596.0,3969779.0,50.0,18098843685.0,,0.0,50.0,881903764.0,66721.0,1.0,20569399.0,,0.0,1.0,4680122.0,135.0,134.0,1546468.0,1546468.0,1487623.0,1.0,5918254.0,0.2740740740740741,0.7111111111111111,,0.014814814814814815,,,False
47,906,1995,547.23365,55293,1808.5471940390285,100000,48000.0,32400.0,53000.0,71800.0,161000.0,17924200,1.43,0.6,1000,378.0,880.4999999999995,1856.4499999999987,34205.0,78804.19999999998,189039.4499999995,7901992,2.4,0.7000000000000001,0.814340281178217,0.9969741736033779,327.576,469.1999999999998,0.009,0.0,6.365,10.0,212.393,337.0999999999999,22.292,33.0,3970,3.9699999999999998,1317.0,12611.65,51672.63,123871.0,1567310.0,5676175.0,43.90428211586902,16.90176322418136,0.5861053992441132,0.9885537080866705,2137.6057934508817,890.0,6222.0,0.5665967380892466,0.06574307304785894,0.0,1.0,1.7425949562358292e-05,62.59521410579345,14.0,261.0,0.01659157373216369,1375.3380352644836,480.0,5388.0,0.3645489953940077,189.4581863979849,46.0,645.0999999999995,0.050218048035931905,49.963,49.984,513.031,,5.706,55.752,163.487,41,0.12195121951219512,1,0.0,0.2682926829268293,0.7073170731707317,13829570560,18596,5546419,3064563,3049458,0,0,0,13667,26314,59,18596,0,0,50,1,0,41,47.7425,51.0,3121270.2,3319360.0,10734976.292682927,11045648,485878.34146341466,1021520,503.8048780487805,4480,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,35.0,,0.0,0.0,1.0,0.0,0.0,417649.0,,0.0,0.0,92909.0,0.0,0.0,56312.0,,0.0,0.0,8478.0,0.0,12830.0,2522463.0,,2.0,13667.0,281389.0,0.0,0.0,10733.0,,2800.0,27114.0,49683.0,0.0,1.0,1224983.0,,0.0,59.0,1685457.0,2.0,70.0,1801287.0,,1666.0,18598.0,11523.0,3031842.0,50.0,18619795161.0,,0.0,50.0,892588075.0,50999.0,1.0,21134342.0,,0.0,1.0,4939508.0,159.0,158.0,1630777.0,1630777.0,1545756.0,1.0,6254048.0,0.3270440251572327,0.660377358490566,,0.012578616352201259,,,False
48,932,2133,554.78028,56101,1782.4994206876884,100000,49000.0,33100.0,54200.0,73404.99999999993,164203.00000000006,18306500,1.49,0.61,1000,393.0,939.2499999999989,2339.269999999994,35690.5,73591.14999999995,179246.47999999925,9962089,2.3,0.8999999999999999,0.8054143102967359,0.997129273432518,439.586,540.05,0.01,0.0,8.65,8.0,273.354,311.1999999999998,35.358,30.0,4216,4.216,1304.0,12934.0,36290.000000000065,123612.0,1591916.0,3755566.0,44.686907020872866,16.722011385199238,0.5899289882976572,0.9849933492813583,2080.6833491461102,887.0,6517.5,0.5723189190599841,0.06309297912713473,0.0,0.0,1.7354541539987214e-05,58.594876660341555,13.0,266.25,0.016117280164933388,1309.9962049335863,476.0,5503.5,0.36033143259783135,178.17718216318787,46.0,645.0,0.04900994297793494,50.731,52.741,514.153,,5.53,56.434,167.426,42,0.023809523809523808,1,0.0,0.5238095238095238,0.42857142857142855,14036205568,18959,5592179,3115606,3100154,0,0,0,551,27200,2351,18959,0,0,50,1,0,42,47.08780487804878,50.6,3058202.048780488,3256964.0,10728720.761904761,11006032,530720.6666666666,1025644,461.04761904761904,4244,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,36.0,,0.0,0.0,1.0,0.0,0.0,427145.0,,0.0,0.0,90118.0,0.0,0.0,45831.0,,0.0,0.0,8511.0,12296.0,11141.0,2799537.0,,55.0,562.0,296010.0,0.0,0.0,5295.0,,2800.0,27700.0,57550.0,6.0,0.0,998805.0,,0.0,2351.0,1594900.0,4.0,461.0,1854023.0,,1666.0,18959.0,11340.0,4005931.0,50.0,19180668736.0,,0.0,50.0,898394311.0,66987.0,1.0,21736834.0,,0.0,1.0,4994937.0,162.0,161.0,1652256.0,1652256.0,1575913.0,1.0,6338631.0,0.30864197530864196,0.6728395061728395,,0.018518518518518517,,,False
49,946,2245,568.36456,57418,1741.614127973806,100000,50000.0,33700.0,55310.00000000004,74704.99999999993,166602.00000000006,18684800,1.6199999999999999,0.63,1000,389.0,914.3999999999987,2224.16,34943.0,80607.0,183922.34,1904505,2.1999999999999997,0.5,0.7954680977136009,0.9597426933775793,290.498,482.0,0.004,0.0,3.986,9.0,178.139,328.04999999999995,15.805,32.0,4470,4.47,1336.0,9929.500000000002,51461.20000000033,122572.0,936839.0,5918301.0,42.41610738255034,15.234899328859061,0.5261698496960939,0.9925009861224751,2105.5465324384786,895.0,6225.5000000000055,0.5817991638523914,0.05838926174496644,0.0,1.0,1.613396955983564e-05,59.502684563758386,13.0,189.10000000000036,0.016441627669028368,1273.6170022371364,471.0,3923.100000000004,0.35192255101177916,171.9420581655481,45.0,601.1000000000004,0.04751058413129516,51.809,53.684,497.579,,5.344,57.748,196.425,43,0.0,0,0.0,0.4186046511627907,0.5581395348837209,14434230272,16775,5684500,3199833,3184034,0,0,1,77593,28100,2187,16775,0,0,50,1,0,43,46.81666666666667,50.5,3093990.1904761903,3300300.0,10715226.511627907,11011448,9371.627906976744,25404,47.906976744186046,232,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,35.0,,0.0,1.0,1.0,0.0,0.0,474183.0,,0.0,0.0,197198.0,0.0,0.0,26259.0,,0.0,0.0,17857.0,10713.0,11090.0,2954578.0,,7461.0,78453.0,440276.0,0.0,0.0,3831.0,,2600.0,28400.0,38911.0,6.0,4.0,701422.0,,0.0,2187.0,1844270.0,4.0,54.0,1869692.0,,1559.0,16775.0,11568.0,4286998.0,100.0,19364201361.0,,0.0,50.0,939685836.0,71751.0,2.0,21776188.0,,0.0,1.0,5121904.0,189.0,189.0,1699884.0,1699884.0,1572650.0,1.0,6514666.0,0.3386243386243386,0.6243386243386243,,0.037037037037037035,,,True
50,829,1820,573.52084,57959,1725.3575803585293,100000,51000.0,34400.0,56300.0,76304.99999999993,169909.0000000002,19070400,1.72,0.66,1000,404.0,980.5999999999995,3462.149999999994,36796.0,91981.84999999998,297038.73999999894,2964999,3.0,1.0999999999999999,0.8403690473212804,0.990538534120049,316.21,518.8999999999992,0.003,0.0,5.471,11.0,228.468,427.04999999999995,20.294,37.0,3561,3.5610000000000004,1332.0,14867.0,65135.20000000008,138377.0,1778138.0,6035161.0,56.6694748666105,20.83684358326313,0.7558797616335341,0.9881834141233264,2246.9814658803707,685.0,7108.0,0.5212971505444611,0.07722549845549002,0.0,1.0,1.791622801768403e-05,77.78994664420107,17.0,308.0,0.018047179357013287,1751.6821117663578,556.0,6572.0,0.4063882623819215,224.554900308902,58.0,698.0,0.052096482080221315,52.086,53.619,520.964,,6.321,58.308,204.412,43,0.023255813953488372,1,0.0,0.46511627906976744,0.4418604651162791,14459830272,1229,5671694,3243129,3227330,0,0,0,22955,27196,0,1229,0,0,50,1,0,43,49.23571428571429,50.9,3376935.619047619,3581928.0,10739306.88372093,11037528,522603.16279069765,930012,484.09302325581393,4572,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,36.0,,0.0,0.0,2.0,0.0,0.0,503544.0,,0.0,0.0,157291.0,0.0,0.0,17852.0,,0.0,0.0,18061.0,7295.0,9630.0,3308436.0,,8539.0,24699.0,251751.0,0.0,0.0,3579.0,,3100.0,27696.0,56022.0,6.0,0.0,478480.0,,0.0,0.0,2033450.0,4.0,561.0,1928159.0,,1666.0,1229.0,6955.0,4286948.0,50.0,19996025365.0,,0.0,50.0,902014218.0,71750.0,1.0,22615765.0,,0.0,1.0,4980541.0,197.0,197.0,1699884.0,1699884.0,1636840.0,1.0,6338132.0,0.41624365482233505,0.5634517766497462,,0.02030456852791878,,,False
51,838,1843,558.82023,56490,1770.224818551956,100000,52000.0,35000.0,57500.0,77600.0,173901.00000000003,19446100,1.81,0.67,1000,415.0,855.8999999999992,1700.1799999999998,38740.0,84023.89999999995,181064.3099999999,20730694,2.1999999999999997,0.3,0.8371795929870369,0.9998296748373128,392.624,489.4499999999996,0.003,0.0,7.643,11.0,251.05,351.7999999999993,29.307,35.049999999999955,3475,3.4750000000000005,1354.0,14091.899999999985,43454.619999999944,140090.0,1774823.0,4882462.0,57.06474820143885,20.31654676258993,0.7120435851859747,0.9927766379537362,2103.781294964029,718.0,6905.0999999999985,0.5316556883196671,0.06417266187050359,0.0,1.0,1.621735148978554e-05,72.66187050359713,17.0,302.0,0.018362696193591252,1561.3556834532374,550.0,6062.699999999995,0.39457696129594527,210.68805755395684,58.0,690.0,0.05324389209454294,52.915,56.302,511.411,,5.797,56.828,240.716,42,0.023809523809523808,1,0.0,0.40476190476190477,0.5238095238095238,14476034048,840,5641302,3186913,3171461,0,0,0,550,27151,0,840,0,0,50,1,0,42,49.417073170731705,51.6,3336672.1951219514,3512120.0,10653628.0,11018540,721317.9047619047,1058920,441.04761904761904,4580,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,36.0,,0.0,0.0,1.0,0.0,0.0,501357.0,,0.0,0.0,124353.0,0.0,0.0,14256.0,,0.0,0.0,8853.0,5876.0,10799.0,3466519.0,,47.0,563.0,432673.0,0.0,0.0,2897.0,,2800.0,27751.0,66544.0,6.0,5.0,295592.0,,0.0,0.0,2318373.0,4.0,231.0,1945817.0,,1666.0,840.0,7053.0,4286939.0,100.0,20288248943.0,,0.0,50.0,867767826.0,71750.0,2.0,22870825.0,,0.0,1.0,4943024.0,233.0,232.0,1699884.0,1699884.0,1632272.0,1.0,6290090.0,0.4248927038626609,0.5536480686695279,0.004291845493562232,0.017167381974248927,,,False
52,864,1994,603.04335,60915,1641.6317819912992,100000,53000.0,35700.0,58500.0,79204.99999999993,177105.00000000012,19830900,1.8800000000000001,0.69,1000,425.0,1011.1499999999999,2182.8399999999974,38058.5,99843.79999999992,189547.85999999932,4072935,3.4000000000000004,1.0,0.8192874902024805,0.9961392210027284,323.797,537.05,0.003,0.0,5.832,12.049999999999955,230.414,423.8999999999992,20.421,38.0,3774,3.7740000000000005,1357.5,16073.549999999988,76146.20999999995,142498.0,1809692.0,6271816.0,59.22098569157392,21.939586645468996,0.7822962563321438,0.9875227220604353,2375.6868044515104,702.0,7556.5999999999985,0.5225205000829601,0.06041335453100159,0.0,0.0,1.328761693758544e-05,81.88023317435082,17.0,323.3499999999999,0.018009150156074134,1844.115792262851,571.0,7018.899999999999,0.40560409906664396,236.28775834658188,58.0,721.3499999999999,0.051970317561806215,53.413,57.014,526.299,,5.771,61.273,244.211,45,0.0,0,0.0,0.5777777777777777,0.4,14943264768,527,5626887,3340815,3324322,0,0,0,47268,29078,0,527,0,0,0,0,0,45,49.15681818181818,50.9,2937514.909090909,3096900.0,10772745.688888889,10997496,289573.68888888886,679616,203.55555555555554,3904,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,38.0,,0.0,0.0,2.0,0.0,0.0,512502.0,,0.0,0.0,226721.0,0.0,0.0,19058.0,,0.0,0.0,20930.0,3480.0,8968.0,3686366.0,,6749.0,62371.0,374317.0,0.0,0.0,4824.0,,2800.0,29823.0,66687.0,6.0,1.0,377539.0,,0.0,696.0,2377052.0,4.0,52.0,1765771.0,,1559.0,527.0,6244.0,4286821.0,50.0,21025863218.0,,0.0,0.0,851539817.0,71748.0,1.0,23824723.0,,0.0,0.0,4949280.0,235.0,234.0,1756903.0,1756903.0,1594387.0,1.0,6291618.0,0.4340425531914894,0.5404255319148936,,0.02553191489361702,,,False
53,866,1820,584.4866,59067,1692.992703201449,100000,54000.0,36300.0,59700.0,80704.99999999993,180503.00000000006,20224200,1.96,0.7000000000000001,1000,416.0,820.2499999999998,1417.4899999999996,38526.5,80679.24999999991,155559.48999999993,4149373,1.9,0.3,0.8301732711511048,0.9972091797737699,298.442,462.14999999999986,0.003,0.0,4.352,9.0,192.259,338.1999999999998,18.378,32.0,3741,3.7409999999999997,1328.0,14266.0,54522.19999999935,143445.0,1765545.0,5068074.0,63.77973803795777,19.46003742314889,0.7667121131715342,0.9917538280661294,2124.9922480620153,693.0,6929.0,0.5253113834087793,0.08126169473402833,0.0,1.0,2.008839953077728e-05,74.11387329591018,17.0,305.0,0.018321413335208248,1619.404704624432,556.0,6141.0,0.4003269783505204,217.63859930499865,60.0,689.0,0.05380162388278101,54.248,58.221,539.069,,5.811,59.409,246.284,44,0.0,0,0.0,0.5227272727272727,0.45454545454545453,15668109312,249,5699308,3348339,3332193,0,0,0,44381,28500,358,249,0,0,50,1,0,44,49.86976744186045,51.8,2944693.7674418604,3145524.0,10752106.727272727,11021624,503479.9090909091,921508,438.90909090909093,4372,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,39.0,,0.0,0.0,2.0,0.0,0.0,520441.0,,0.0,0.0,186709.0,0.0,0.0,24019.0,,0.0,0.0,18057.0,865.0,5743.0,3835631.0,,7669.0,45461.0,241311.0,0.0,0.0,3711.0,,2800.0,29000.0,63702.0,6.0,6.0,431217.0,,0.0,358.0,2435738.0,4.0,638.0,1886940.0,,1559.0,249.0,6148.0,4497628.0,100.0,21667087152.0,,0.0,50.0,828752003.0,75321.0,2.0,24550114.0,,0.0,1.0,5025470.0,239.0,238.0,1845360.0,1845360.0,1842456.0,1.0,6390169.0,0.46443514644351463,0.5146443514644351,,0.02092050209205021,,,False
54,963,2213,621.97083,62810,1592.103168285305,100000,55000.0,37000.0,60800.0,82004.99999999993,183409.0000000002,20607000,2.03,0.73,1000,435.0,973.5999999999995,1994.9699999999991,40441.5,95057.79999999999,196976.71,837146,2.4,0.8,0.8089332550167239,0.9264336496885528,295.49,523.05,0.003,0.0,5.329,11.0,195.339,382.0,18.861,37.0,4643,4.643,1361.0,14368.099999999979,54812.519999999975,133032.0,1715546.0,5164342.0,51.906095197070854,15.808744346327805,0.5911016768628642,0.9830599539815972,2203.9722162395005,805.0,7070.299999999997,0.5555080374612679,0.07839758776653026,0.0,1.0,1.9759999604800008e-05,68.74542321774715,15.0,302.89999999999964,0.017327185367742005,1488.884557398234,519.0,6032.399999999965,0.37527121820886133,198.05169071720871,52.0,677.8999999999996,0.04991864471591282,55.097,57.465,546.367,,5.698,63.182,273.546,47,0.0,0,0.0,0.5531914893617021,0.40425531914893614,15668109312,9868,5794921,3481641,3464107,0,0,0,55200,30700,3015,9868,0,0,50,1,0,47,47.46086956521738,50.2,3094080.5217391304,3353096.0,10704852.425531914,11050784,472479.91489361704,990252,369.02127659574467,5608,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,39.0,,0.0,0.0,2.0,0.0,0.0,532535.0,,0.0,0.0,148752.0,0.0,0.0,12740.0,,0.0,0.0,8804.0,861.0,4391.0,3602350.0,,365.0,55225.0,369994.0,0.0,0.0,5881.0,,2800.0,30900.0,78062.0,6.0,91.0,325483.0,,0.0,3015.0,2545262.0,4.0,749.0,1999284.0,,1666.0,9868.0,10099.0,4497625.0,4630669.0,21787221445.0,,0.0,50.0,823180879.0,75321.0,77702.0,24564485.0,,0.0,1.0,5212840.0,265.0,264.0,1845360.0,1845360.0,1836115.0,1.0,6637152.0,0.44528301886792454,0.5358490566037736,,0.018867924528301886,,,False
55,891,1932,598.08898,60410,1655.3550736633008,100000,56000.0,37700.0,61900.0,83409.99999999985,185820.00000000044,20988100,2.11,0.75,1000,434.5,914.1999999999998,2310.109999999998,40602.5,92594.24999999997,214045.3999999993,9258180,3.3000000000000003,1.0,0.8331033759073618,0.9985327208133473,405.016,511.04999999999995,0.002,0.0,7.846,12.0,265.939,363.04999999999995,30.331,38.0,4026,4.026,1336.0,14561.0,44773.0,142666.0,1833955.25,5260462.0,62.940884252359666,19.026328862394436,0.7639506676212211,0.9779069683183793,2021.8695976154993,713.0,7209.0,0.530053053185633,0.052409339294585196,0.0,0.0,1.3739625117910078e-05,69.94262295081967,17.0,315.75,0.018336148328564835,1509.4612518628912,551.0,6275.5,0.3957201523574657,204.97019374068554,62.0,709.75,0.05373495755237239,56.025,58.647,565.119,,6.213,60.783,271.732,45,0.0,0,0.0,0.5333333333333333,0.4222222222222222,15687049216,1074,5714057,3405489,3388996,0,0,0,44077,29300,0,1074,0,0,50,1,0,45,49.5159090909091,51.5,3262129.3636363638,3485916.0,10680921.866666667,11023792,547673.6888888889,1077336,314.1333333333333,4876,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,40.0,,0.0,0.0,2.0,0.0,0.0,551953.0,,0.0,0.0,228436.0,0.0,0.0,20403.0,,0.0,0.0,19870.0,811.0,3592.0,3638904.0,,7119.0,45131.0,359117.0,0.0,0.0,4504.0,,3000.0,29900.0,71008.0,6.0,4.0,368222.0,,0.0,0.0,2604204.0,4.0,54.0,1915555.0,,1599.0,1074.0,6857.0,4497504.0,100.0,22018240137.0,,0.0,50.0,924282539.0,75319.0,2.0,24693409.0,,0.0,1.0,5307164.0,263.0,262.0,1845360.0,1845360.0,1769574.0,1.0,6747022.0,0.44866920152091255,0.532319391634981,,0.019011406844106463,,,False
